Product_SKU,Customer_ID,Country,Quarter,Sales_Rep_ID,Units_Sold,Price_Per_Unit,Sales_Cycle_Length,Product_Category,Contract_Type,Customer_Tier,Previous_Quarter_Units,Discount_Percentage,Competitive_Situation,Region,Total_Revenue,Previous_Quarter_Revenue,Revenue_Growth_Rate,Effective_Price,Conversion_Proxy,Reliability_Score,Market_Access_Score,Market_Share_Pct,Competitor_Price_Avg,Market_Size_MM,Win_Rate_Pct,Customer_Satisfaction,Clinical_Outcome_Score,Reimbursement_Coverage_Pct,Growth_Rate_Pct,Competitive_Intensity,Number_Of_Competitors,New_Market_Entrants,Brand_Perception_Score,Value_Proposition_Rating,Marketing_Spend,Trade_Show_Presence,Avg_Reimbursement_Amount,Denial_Rate_Pct,Training_Time_Hours,Adverse_Events,Product_Age_Months,Warranty_Claims,NPS_Score,Average_Case_Duration,Physician_Preference_Rating
AFO-102,CUST008,Brazil,20253,SR002,25,190.02,31,Brace,Open,A,,24.35,Oligopoly,LATAM,3593.75,,,143.75013000000000,0.03225806451612900,80,70,21.31,171.018,178.0,60.8,81.1,72.6,78.4,9.8,9.5,4,Yes,76.1,73.1,38558.0,High,896.11,7.1,3.8,2,17,1,90.2,78.5,98.1
FAO-301,CUST008,USA,20251,SR004,15,796.95,54,Orthosis,Open,A,,2.95,Monopoly,North America,11601.6,,,773.4399750000000,0.018518518518518500,80,70,19.14,876.6450000000000,178.3,73.9,83.9,99.2,72.3,6.83,4.3,6,Yes,91.7,82.0,11472.0,High,913.94,19.08,14.8,0,5,2,7.0,86.0,76.8
FAO-301,CUST008,India,20252,SR004,47,116.88,109,Splint,Open,C,15.0,0.22,Monopoly,Asia,5481.27,11601.6,-0.5275,116.62286400000000,0.009174311926605510,80,70,19.58,115.71120000000000,176.7,84.6,80.1,85.5,61.4,7.88,9.2,4,No,91.3,80.5,25115.0,High,714.99,17.01,4.5,0,2,2,90.2,51.7,95.3
FAO-302,CUST008,France,20251,SR001,31,451.74,24,Brace,Volume-Based,C,,29.84,Highly Competitive,Europe,9825.16,,,316.940784,0.041666666666666700,80,70,20.43,442.7052,63.0,87.9,75.0,88.4,72.9,2.88,3.7,5,No,93.8,68.4,42383.0,High,620.39,5.89,15.0,2,58,1,16.4,55.0,86.4
FAO-302,CUST008,India,20251,SR003,42,689.47,83,Brace,Volume-Based,A,31.0,2.94,Monopoly,Asia,28106.38,9825.16,1.8607,669.1995820000000,0.012048192771084300,80,70,6.48,717.0488,101.2,54.2,69.7,77.1,81.8,8.9,5.9,9,No,91.0,80.2,48344.0,Medium,465.11,0.15,10.1,1,12,2,33.7,87.3,64.9
FAO-302,CUST008,India,20252,SR004,32,654.32,36,Splint,Fixed,A,42.0,10.12,Oligopoly,Asia,18819.29,28106.38,-0.3304,588.1028160000000,0.027777777777777800,80,70,12.17,615.0608,197.3,56.2,86.9,84.5,82.1,8.71,1.2,7,No,60.3,87.8,24807.0,Medium,984.0,5.93,9.6,1,5,1,60.5,52.1,89.8
Ponseti-201,CUST008,France,20251,SR001,4,760.64,171,Brace,Open,A,,29.62,Highly Competitive,Europe,2141.35,,,535.338432,0.005847953216374270,80,70,7.32,829.0976,159.0,87.8,67.9,82.9,74.3,7.22,5.7,8,Yes,82.5,70.4,43648.0,High,455.76,5.63,17.2,0,42,3,90.6,55.2,80.8
Ponseti-201,CUST008,USA,20254,SR004,10,128.75,120,Brace,Fixed,C,4.0,2.85,Oligopoly,North America,1250.81,2141.35,-0.4159,125.080625,0.008333333333333330,80,70,22.26,136.475,24.9,79.5,84.2,72.2,77.9,6.02,6.7,5,Yes,62.4,69.9,44552.0,Low,795.35,17.8,14.5,2,41,4,25.6,43.3,69.0
AFO-101,CUST009,USA,20251,SR001,45,738.06,140,Splint,Fixed,B,,12.43,Highly Competitive,North America,29084.36,,,646.3191420000000,0.007142857142857140,80,70,17.47,679.0152000000000,31.7,85.3,68.2,73.2,98.6,7.77,3.1,5,No,69.5,77.1,14931.0,Medium,625.59,19.34,1.6,2,20,3,76.4,22.2,71.6
AFO-101,CUST009,India,20254,SR001,31,217.22,24,Splint,Fixed,A,45.0,13.44,Monopoly,Asia,5828.79,29084.36,-0.7996,188.025632,0.041666666666666700,80,70,11.62,212.8756,103.5,58.1,81.9,95.1,75.1,2.05,6.2,7,No,80.2,67.4,43832.0,Low,686.81,1.41,6.6,1,8,3,71.0,50.3,82.3
AFO-102,CUST009,India,20251,SR003,21,606.15,66,Orthosis,Fixed,B,,3.06,Monopoly,Asia,12339.64,,,587.60181,0.015151515151515200,80,70,6.27,654.642,183.7,73.5,86.1,77.2,70.3,6.74,6.8,8,Yes,84.5,79.5,22970.0,Low,514.78,9.43,17.5,1,1,4,16.0,65.9,84.1
AFO-102,CUST009,USA,20252,SR004,9,432.1,87,Orthosis,Open,C,21.0,12.63,Monopoly,North America,3397.73,12339.64,-0.7246,377.52577,0.011494252873563200,80,70,11.22,470.98900000000000,117.0,78.0,67.7,75.8,69.7,8.78,7.2,9,No,82.9,85.0,33730.0,High,971.86,10.97,1.3,1,56,1,47.9,68.3,98.7
AFO-102,CUST009,USA,20252,SR001,20,508.19,120,Orthosis,Fixed,C,9.0,9.47,Oligopoly,North America,9201.29,3397.73,1.7081,460.064407,0.008333333333333330,80,70,11.5,503.1081,109.6,77.2,62.1,85.1,78.3,4.86,8.0,2,No,61.7,73.8,31558.0,Medium,657.35,1.86,11.4,2,6,1,48.2,20.5,94.2
FAO-301,CUST009,Brazil,20251,SR002,50,392.8,78,Brace,Volume-Based,B,,23.6,Highly Competitive,LATAM,15004.96,,,300.0992,0.01282051282051280,80,70,19.59,400.656,39.0,66.3,64.6,93.1,90.4,2.87,3.8,3,No,63.6,80.4,36522.0,High,950.23,7.55,14.8,0,56,2,30.5,76.1,68.2
FAO-302,CUST009,India,20254,SR002,12,481.34,42,Brace,Volume-Based,B,,10.17,Oligopoly,Asia,5188.65,,,432.387722,0.023809523809523800,80,70,17.75,447.6462,138.2,50.6,81.2,71.9,68.2,5.37,6.1,2,No,64.5,79.6,39619.0,High,206.07,6.34,12.8,2,54,0,78.0,54.5,91.0
FAO-302,CUST009,Germany,20254,SR002,39,512.45,172,Brace,Volume-Based,C,12.0,24.76,Highly Competitive,Europe,15037.13,5188.65,1.8981,385.56738,0.005813953488372090,80,70,22.74,563.695,168.0,73.3,89.7,87.3,88.4,7.82,9.8,7,No,63.2,61.2,27635.0,Low,658.14,10.72,15.5,2,11,1,92.6,56.5,60.3
FAO-302,CUST009,India,20254,SR003,44,786.87,111,Orthosis,Open,C,39.0,9.54,Monopoly,Asia,31319.31,15037.13,1.0828,711.8026020000000,0.009009009009009010,80,70,14.44,747.5265000000000,88.5,60.1,61.6,73.6,60.8,2.86,9.1,2,No,66.2,65.5,45532.0,Low,773.75,13.22,14.8,2,3,4,71.7,87.3,65.2
Ponseti-201,CUST009,India,20252,SR001,11,637.25,135,Brace,Fixed,C,,27.95,Oligopoly,Asia,5050.52,,,459.138625,0.007407407407407410,80,70,7.39,694.6025000000000,159.6,68.0,85.7,71.1,76.8,3.65,9.6,2,Yes,84.1,86.8,42380.0,Low,796.06,14.07,14.1,0,31,0,97.3,39.9,68.0
AFO-101,CUST010,USA,20253,SR003,13,107.39,26,Brace,Open,A,,8.24,Monopoly,North America,1281.03,,,98.54106400000000,0.038461538461538500,80,70,19.26,110.6117,193.6,88.3,71.9,71.6,91.0,3.18,4.5,2,Yes,89.1,88.2,41417.0,High,923.98,2.74,16.6,1,28,4,5.0,73.3,83.9
AFO-102,CUST010,Brazil,20251,SR004,7,248.6,168,Orthosis,Fixed,C,,2.08,Oligopoly,LATAM,1704.0,,,243.42912000000000,0.005952380952380950,80,70,20.22,253.572,56.7,66.0,76.7,95.0,73.5,8.38,8.1,4,Yes,74.3,83.4,28330.0,High,203.52,16.26,13.3,1,47,4,3.7,60.2,67.8
AFO-102,CUST010,Germany,20252,SR004,4,351.86,106,Splint,Open,B,7.0,7.16,Monopoly,Europe,1306.67,1704.0,-0.2332,326.666824,0.009433962264150940,80,70,16.23,351.86,114.2,83.6,92.5,73.5,82.5,2.5,6.6,1,Yes,84.2,87.6,11503.0,High,200.26,13.57,8.6,2,43,4,89.4,69.1,74.6
AFO-102,CUST010,India,20254,SR001,35,466.39,107,Splint,Open,A,4.0,19.03,Oligopoly,Asia,13217.26,1306.67,9.1152,377.63598300000000,0.009345794392523360,80,70,20.42,443.0705,71.7,57.5,71.6,71.4,68.2,7.49,1.7,2,No,67.0,69.2,29690.0,High,577.81,17.78,10.0,2,56,0,89.8,49.2,69.7
FAO-301,CUST010,Brazil,20254,SR002,24,279.02,60,Orthosis,Fixed,C,,21.16,Oligopoly,LATAM,5279.5,,,219.979368,0.016666666666666700,80,70,14.88,262.2788,162.7,76.9,76.3,83.1,89.7,4.93,8.4,3,No,94.1,67.4,45938.0,High,223.43,8.99,14.6,0,5,3,10.7,39.5,73.5
Ponseti-201,CUST010,India,20251,SR001,22,647.14,174,Splint,Open,C,,21.06,Highly Competitive,Asia,11238.75,,,510.852316,0.005747126436781610,80,70,15.45,608.3116,124.0,89.1,60.5,95.3,62.1,8.05,7.1,7,Yes,72.2,71.5,17618.0,High,979.63,17.88,17.6,0,26,4,35.7,58.2,97.7
Ponseti-201,CUST010,Brazil,20252,SR001,28,626.24,108,Brace,Fixed,A,22.0,0.62,Monopoly,LATAM,17426.0,11238.75,0.5505,622.357312,0.009259259259259260,80,70,13.55,588.6656000000000,134.2,54.1,62.9,77.9,94.1,9.72,2.8,1,Yes,89.6,61.7,49304.0,High,377.65,17.32,6.2,1,16,2,83.5,46.2,99.9
Ponseti-201,CUST010,USA,20253,SR001,22,324.51,87,Splint,Volume-Based,A,28.0,16.65,Highly Competitive,North America,5950.54,17426.0,-0.6585,270.479085,0.011494252873563200,80,70,5.51,343.9806,163.6,50.3,69.1,82.7,67.9,2.92,1.7,6,Yes,93.1,84.3,42308.0,High,578.13,8.77,7.5,2,53,1,12.9,35.6,87.4
AFO-101,CUST011,India,20251,SR003,26,577.86,108,Brace,Volume-Based,A,,29.53,Highly Competitive,Asia,10587.67,,,407.217942,0.009259259259259260,80,70,7.16,560.5242,91.3,67.3,61.0,71.2,95.0,4.52,8.5,3,Yes,90.3,89.5,38393.0,Medium,248.91,7.62,18.7,0,31,1,26.7,78.7,82.9
AFO-101,CUST011,USA,20252,SR004,18,360.48,167,Splint,Volume-Based,C,26.0,25.56,Monopoly,North America,4830.14,10587.67,-0.5438,268.341312,0.005988023952095810,80,70,5.63,328.0368,184.7,53.7,82.1,83.5,74.1,8.48,1.7,3,Yes,62.3,84.7,37086.0,Medium,617.64,18.66,12.0,0,28,1,68.1,53.3,88.3
AFO-101,CUST011,Brazil,20253,SR001,40,147.58,164,Orthosis,Open,A,18.0,15.96,Oligopoly,LATAM,4961.05,4830.14,0.0271,124.02623200000000,0.006097560975609760,80,70,17.73,160.86220000000000,115.9,79.9,74.9,87.3,88.9,4.13,1.8,4,No,82.8,76.6,33481.0,Medium,503.96,14.3,4.4,2,7,0,98.2,79.3,90.9
AFO-101,CUST011,India,20254,SR001,30,200.07,101,Orthosis,Volume-Based,C,40.0,25.86,Highly Competitive,Asia,4449.96,4961.05,-0.103,148.331898,0.009900990099009900,80,70,11.29,216.0756,48.4,86.6,79.2,87.1,72.8,3.72,4.8,4,No,64.2,68.9,38827.0,Medium,235.73,18.56,13.6,2,38,2,79.7,53.2,89.6
AFO-102,CUST011,USA,20253,SR001,40,466.49,154,Splint,Fixed,A,,6.4,Monopoly,North America,17465.39,,,436.63464,0.006493506493506490,80,70,15.17,508.4741,145.3,67.4,66.1,80.0,96.2,8.6,2.2,7,Yes,60.2,65.9,26876.0,High,468.1,15.94,19.8,2,9,2,77.7,59.0,63.3
AFO-102,CUST011,USA,20253,SR003,13,583.99,128,Splint,Volume-Based,B,40.0,0.23,Oligopoly,North America,7574.41,17465.39,-0.5663,582.646823,0.0078125,80,70,23.15,642.389,162.8,60.3,70.4,79.5,65.1,9.9,9.2,3,Yes,61.8,70.9,43812.0,High,513.15,12.19,16.6,2,39,2,34.3,89.7,72.4
FAO-302,CUST011,USA,20252,SR003,40,704.44,39,Orthosis,Volume-Based,A,,23.93,Highly Competitive,North America,21434.7,,,535.867508,0.02564102564102560,80,70,9.99,655.1292000000000,77.0,67.4,83.2,73.2,67.1,6.46,5.2,8,No,92.1,80.0,37854.0,Low,991.94,2.32,15.2,2,35,2,66.1,86.6,73.7
FAO-302,CUST011,Germany,20253,SR003,47,680.87,152,Splint,Open,B,40.0,29.59,Highly Competitive,Europe,22531.83,21434.7,0.0512,479.40056700000000,0.006578947368421050,80,70,13.21,667.2526,174.3,78.9,93.8,81.0,79.7,4.22,6.1,8,No,91.8,73.4,40850.0,Low,366.31,5.83,5.0,2,43,2,11.3,39.0,74.8
Ponseti-201,CUST011,India,20252,SR001,43,144.19,63,Brace,Fixed,B,,12.06,Highly Competitive,Asia,5452.43,,,126.800686,0.015873015873015900,80,70,20.11,151.39950000000000,183.1,50.4,61.8,73.0,63.3,5.19,9.4,7,No,67.9,88.0,41699.0,Medium,635.82,19.38,17.6,0,27,3,99.2,80.8,73.8
Ponseti-201,CUST011,France,20252,SR002,2,621.38,34,Splint,Open,C,43.0,28.52,Oligopoly,Europe,888.32,5452.43,-0.8371,444.162424,0.029411764705882400,80,70,9.58,646.2352,69.8,73.6,91.2,93.0,67.8,3.36,5.8,2,Yes,79.1,85.6,13683.0,Low,989.85,6.39,11.0,2,12,2,48.1,47.3,91.5
Ponseti-201,CUST011,Brazil,20254,SR002,31,790.04,128,Orthosis,Open,C,2.0,17.52,Highly Competitive,LATAM,20200.37,888.32,21.74,651.6249920000000,0.0078125,80,70,6.54,734.7372,197.0,74.5,80.2,99.0,97.8,8.1,4.2,5,No,93.4,63.1,12226.0,Medium,833.62,1.87,17.9,1,53,2,63.9,25.0,89.9
Ponseti-201,CUST011,USA,20254,SR002,17,171.66,135,Splint,Fixed,C,31.0,27.43,Oligopoly,North America,2117.75,20200.37,-0.8952,124.573662,0.007407407407407410,80,70,10.8,181.9596,45.3,75.5,79.7,99.1,99.1,8.19,8.2,6,Yes,77.4,63.9,42039.0,High,994.69,14.15,7.3,2,25,0,87.6,60.3,60.2
AFO-101,CUST012,USA,20252,SR004,20,364.6,148,Brace,Open,B,,24.09,Highly Competitive,North America,5535.36,,,276.76786000000000,0.006756756756756760,80,70,8.22,342.724,56.4,59.7,77.5,96.0,75.1,9.0,5.0,4,Yes,73.8,80.3,20375.0,High,974.64,14.68,2.2,1,43,0,0.1,88.4,71.9
AFO-101,CUST012,India,20253,SR001,38,511.39,100,Splint,Fixed,B,20.0,13.67,Monopoly,Asia,16776.35,5535.36,2.0308,441.482987,0.01,80,70,23.59,480.7066,53.2,78.6,62.4,88.0,96.9,2.21,3.9,5,No,76.9,66.9,33279.0,Low,591.63,5.71,10.0,1,29,2,97.6,88.2,84.9
AFO-101,CUST012,Brazil,20253,SR002,38,185.19,115,Orthosis,Volume-Based,A,38.0,3.21,Highly Competitive,LATAM,6811.33,16776.35,-0.594,179.245401,0.008695652173913040,80,70,21.16,187.0419,180.9,53.7,63.1,91.0,81.8,6.5,7.5,9,No,87.7,83.7,27748.0,High,757.1,5.95,6.1,1,31,3,35.9,28.9,64.8
AFO-101,CUST012,USA,20254,SR002,22,314.39,117,Brace,Fixed,B,38.0,20.62,Monopoly,North America,5490.38,6811.33,-0.1939,249.56278200000000,0.008547008547008550,80,70,17.67,320.6778,137.8,58.0,81.0,78.6,70.8,3.71,8.2,7,No,76.7,77.7,10882.0,High,288.35,9.38,14.6,2,58,2,34.0,74.0,62.8
AFO-102,CUST012,USA,20251,SR002,1,369.57,149,Brace,Fixed,A,,21.64,Monopoly,North America,289.6,,,289.59505200000000,0.006711409395973150,80,70,22.43,376.9614,47.4,85.1,71.9,88.9,88.1,4.73,8.1,2,Yes,87.4,66.9,11611.0,Medium,552.92,0.44,19.2,2,34,2,14.5,76.2,93.1
AFO-102,CUST012,France,20251,SR001,25,389.18,43,Orthosis,Fixed,B,1.0,4.94,Monopoly,Europe,9248.86,289.6,30.9367,369.95450800000000,0.023255813953488400,80,70,21.07,358.04560000000000,99.3,79.5,92.1,83.7,86.4,8.28,9.8,1,No,75.1,74.4,43085.0,Low,847.21,15.79,14.1,1,33,2,85.8,45.8,78.1
AFO-102,CUST012,USA,20253,SR002,8,382.12,41,Splint,Open,A,25.0,8.05,Oligopoly,North America,2810.87,9248.86,-0.6961,351.35934,0.024390243902439000,80,70,8.73,412.68960000000000,130.8,50.5,74.2,84.5,99.6,3.54,8.1,2,No,68.8,72.2,34307.0,High,604.27,6.34,17.9,2,27,4,87.1,66.1,94.2
AFO-102,CUST012,India,20254,SR002,21,197.3,69,Splint,Fixed,A,8.0,16.4,Monopoly,Asia,3463.8,2810.87,0.2323,164.94280000000000,0.014492753623188400,80,70,22.85,187.435,35.0,59.9,65.0,92.7,70.6,7.11,7.9,3,Yes,71.4,86.2,30954.0,Low,762.16,17.08,9.6,0,56,3,2.0,54.2,92.9
FAO-301,CUST012,Germany,20253,SR001,41,237.03,174,Splint,Fixed,C,,14.69,Highly Competitive,Europe,8290.62,,,202.210293,0.005747126436781610,80,70,15.79,220.4379,178.8,58.6,85.0,78.5,86.9,7.24,8.7,2,No,62.7,61.0,47774.0,High,796.6,16.05,15.7,0,56,1,5.6,36.0,95.7
Ponseti-201,CUST012,USA,20251,SR004,35,329.71,16,Orthosis,Fixed,A,,28.04,Oligopoly,North America,8304.08,,,237.25931600000000,0.0625,80,70,21.15,356.0868,164.6,60.8,70.3,79.5,62.1,9.63,1.0,3,No,77.4,86.9,16925.0,Medium,402.78,13.23,17.0,0,2,2,91.8,73.3,61.9
Ponseti-201,CUST012,India,20251,SR003,16,750.02,56,Brace,Volume-Based,B,35.0,4.68,Monopoly,Asia,11438.71,8304.08,0.3775,714.919064,0.017857142857142900,80,70,22.92,817.5218,110.9,59.9,78.4,97.7,64.5,8.2,4.3,9,Yes,65.2,79.6,20319.0,High,900.56,6.5,14.5,0,14,1,12.3,38.4,67.4
Ponseti-201,CUST012,France,20252,SR002,4,735.61,134,Orthosis,Fixed,A,16.0,28.25,Oligopoly,Europe,2111.2,11438.71,-0.8154,527.8001750000000,0.007462686567164180,80,70,11.36,787.1027,194.1,52.5,84.4,71.7,60.2,8.43,7.6,4,Yes,88.4,82.1,40270.0,Low,567.86,10.33,10.6,2,13,3,62.1,43.8,71.8
Ponseti-201,CUST012,USA,20254,SR003,14,185.32,41,Splint,Open,A,4.0,2.23,Oligopoly,North America,2536.62,2111.2,0.2015,181.187364,0.024390243902439000,80,70,7.2,196.4392,95.2,68.4,91.5,84.6,100.0,6.25,6.4,9,Yes,74.7,60.1,41009.0,Low,368.15,8.9,12.9,1,24,2,62.0,33.3,65.4
AFO-101,CUST013,India,20251,SR004,12,594.17,34,Splint,Fixed,B,,15.8,Oligopoly,Asia,6003.49,,,500.2911400000000,0.029411764705882400,80,70,9.56,611.9951,197.1,79.3,87.7,97.4,92.1,3.49,2.6,3,Yes,86.8,78.8,26196.0,Medium,892.33,6.78,14.3,2,5,1,87.0,70.3,79.4
AFO-101,CUST013,India,20253,SR004,32,467.68,170,Brace,Fixed,C,12.0,11.56,Highly Competitive,Asia,13235.72,6003.49,1.2047,413.616192,0.0058823529411764700,80,70,13.54,472.3568,140.2,74.3,83.7,88.3,91.5,5.4,3.7,1,Yes,93.4,77.7,48039.0,High,534.26,16.96,5.8,0,34,1,57.3,52.1,92.0
AFO-101,CUST013,India,20253,SR002,8,128.2,176,Orthosis,Volume-Based,B,32.0,21.58,Monopoly,Asia,804.28,13235.72,-0.9392,100.53444000000000,0.005681818181818180,80,70,21.36,117.94400000000000,134.2,76.9,83.8,86.4,80.4,6.4,4.0,5,No,89.7,76.1,47530.0,Medium,800.25,9.67,16.4,2,55,3,43.4,51.0,98.0
FAO-301,CUST013,USA,20252,SR001,14,149.64,113,Brace,Fixed,A,,7.68,Oligopoly,North America,1934.07,,,138.147648,0.008849557522123890,80,70,22.21,146.6472,49.9,53.2,93.1,77.5,72.0,7.43,6.1,2,No,93.3,83.6,10496.0,Low,638.43,16.65,19.1,2,23,2,97.4,62.3,95.6
FAO-301,CUST013,India,20254,SR004,41,794.32,39,Brace,Open,C,14.0,27.14,Oligopoly,Asia,23728.4,1934.07,11.2686,578.741552,0.02564102564102560,80,70,5.14,770.4904,178.7,88.1,70.4,80.3,66.1,6.86,8.5,4,Yes,79.9,76.7,16893.0,Medium,505.5,2.1,9.8,0,19,4,22.9,31.0,78.3
FAO-302,CUST013,Brazil,20251,SR003,48,175.62,43,Orthosis,Fixed,B,,18.9,Oligopoly,LATAM,6836.54,,,142.42782000000000,0.023255813953488400,80,70,15.21,166.839,96.9,83.5,60.0,95.6,71.4,5.15,9.4,2,No,65.8,85.7,42809.0,High,847.9,2.82,14.3,1,30,3,26.3,82.9,85.5
FAO-302,CUST013,India,20253,SR003,20,285.56,112,Orthosis,Open,C,48.0,10.57,Monopoly,Asia,5107.53,6836.54,-0.2529,255.376308,0.008928571428571430,80,70,13.35,296.9824,49.2,82.2,69.5,86.8,75.0,4.12,7.8,2,No,92.7,67.0,23409.0,High,667.58,19.55,15.0,2,49,4,8.5,52.6,69.2
FAO-302,CUST013,Brazil,20254,SR003,12,206.32,154,Orthosis,Volume-Based,B,20.0,14.25,Oligopoly,LATAM,2123.03,5107.53,-0.5843,176.9194,0.006493506493506490,80,70,9.44,206.32,22.3,82.9,67.6,85.4,90.3,3.35,8.6,3,Yes,90.4,84.2,13819.0,Medium,512.45,11.76,13.6,2,43,2,97.5,45.7,76.1
Ponseti-201,CUST013,France,20251,SR003,1,329.99,53,Splint,Fixed,A,,23.8,Oligopoly,Europe,251.45,,,251.45238,0.018867924528301900,80,70,7.4,303.5908,120.8,87.3,83.2,73.0,81.6,7.55,5.2,5,Yes,90.3,65.4,41400.0,Low,287.68,10.2,11.4,0,16,1,70.6,28.9,94.8
AFO-101,CUST014,Brazil,20251,SR004,13,147.68,170,Brace,Volume-Based,A,,15.82,Highly Competitive,LATAM,1616.12,,,124.317024,0.0058823529411764700,80,70,11.75,138.8192,114.9,71.8,82.2,70.5,63.1,7.16,4.5,4,Yes,84.3,84.4,28183.0,Low,916.36,10.46,17.8,1,52,3,1.2,31.8,61.2
AFO-101,CUST014,USA,20254,SR002,14,342.34,113,Splint,Fixed,C,13.0,20.97,Monopoly,North America,3787.72,1616.12,1.3437,270.55130200000000,0.008849557522123890,80,70,23.86,356.0336,149.5,58.0,80.8,98.9,60.7,7.5,4.5,2,No,81.9,88.2,29696.0,Medium,228.38,4.31,9.5,0,50,3,70.4,84.4,81.3
AFO-102,CUST014,Brazil,20251,SR002,4,147.16,16,Orthosis,Open,C,,1.24,Highly Competitive,LATAM,581.34,,,145.335216,0.0625,80,70,11.46,135.3872,180.2,74.7,60.6,81.3,64.1,4.98,6.5,2,Yes,60.5,70.1,17455.0,High,890.55,14.37,2.2,0,52,3,40.4,52.0,94.9
AFO-102,CUST014,Germany,20251,SR003,42,623.61,67,Splint,Volume-Based,B,4.0,14.69,Monopoly,Europe,22344.07,581.34,37.4355,532.0016910000000,0.014925373134328400,80,70,15.38,667.2627000000000,34.3,79.7,85.5,88.1,76.4,4.1,2.1,6,No,86.2,75.9,36436.0,High,487.97,1.7,17.0,2,40,0,96.8,70.6,64.9
FAO-301,CUST014,India,20251,SR002,38,117.9,132,Splint,Fixed,B,,28.0,Monopoly,Asia,3225.74,,,84.888,0.007575757575757580,80,70,19.06,117.9,151.7,79.5,71.3,72.4,97.3,8.08,6.2,7,No,63.2,79.7,32050.0,High,711.47,11.47,13.8,1,34,2,27.7,25.6,99.3
FAO-301,CUST014,France,20252,SR003,47,586.63,117,Orthosis,Open,A,38.0,6.71,Monopoly,Europe,25721.55,3225.74,6.9738,547.2671270000000,0.008547008547008550,80,70,12.27,586.63,53.7,70.9,83.3,90.5,85.5,8.19,7.0,6,No,69.1,62.4,18267.0,High,937.76,11.42,17.1,0,49,0,71.0,65.0,60.5
FAO-302,CUST014,USA,20251,SR003,5,594.91,26,Brace,Volume-Based,A,,27.92,Highly Competitive,North America,2144.06,,,428.811128,0.038461538461538500,80,70,24.44,606.8082000000000,174.5,52.7,79.5,98.0,92.1,5.64,5.0,7,No,79.3,74.8,23613.0,Low,321.37,18.28,3.6,2,11,3,62.7,84.5,95.4
FAO-302,CUST014,Germany,20253,SR001,11,786.56,30,Orthosis,Fixed,B,5.0,18.98,Highly Competitive,Europe,7009.98,2144.06,2.2695,637.270912,0.03333333333333330,80,70,24.25,833.7536,167.4,64.8,72.0,87.3,78.7,6.9,9.6,1,Yes,75.8,70.8,33875.0,High,653.56,10.52,1.6,0,14,3,1.2,41.0,74.1
FAO-302,CUST014,Germany,20254,SR004,46,495.25,23,Brace,Volume-Based,A,11.0,10.77,Highly Competitive,Europe,20327.93,7009.98,1.8999,441.91157500000000,0.043478260869565200,80,70,10.04,480.3925,117.3,86.8,64.7,73.8,74.5,4.99,6.5,6,No,60.6,86.2,46995.0,Medium,811.55,2.74,18.8,2,48,4,88.5,60.5,65.3
Ponseti-201,CUST014,India,20253,SR004,11,331.27,167,Splint,Fixed,B,,6.45,Highly Competitive,Asia,3408.93,,,309.903085,0.005988023952095810,80,70,14.94,344.5208,147.8,73.4,63.3,87.5,64.3,7.62,3.0,3,Yes,88.8,86.3,46815.0,Medium,806.07,11.46,3.8,1,47,0,14.0,85.8,66.3
Ponseti-201,CUST014,India,20253,SR003,46,620.4,105,Brace,Open,A,11.0,13.87,Oligopoly,Asia,24580.12,3408.93,6.2105,534.35052,0.009523809523809530,80,70,11.02,626.6040000000000,76.6,71.5,89.1,93.0,95.0,8.69,5.3,1,No,90.8,81.0,21516.0,Medium,620.51,1.83,16.4,0,15,1,66.4,70.4,88.0
AFO-101,CUST015,India,20252,SR004,15,610.21,147,Splint,Open,B,,21.47,Oligopoly,Asia,7187.97,,,479.197913,0.006802721088435370,80,70,10.7,579.6995000000000,104.8,60.8,92.1,82.2,91.3,7.51,7.1,8,Yes,83.9,79.7,39425.0,Medium,699.79,4.08,16.6,1,35,2,77.6,24.4,94.8
AFO-102,CUST015,USA,20251,SR002,36,388.66,104,Splint,Volume-Based,B,,13.69,Oligopoly,North America,12076.29,,,335.452446,0.009615384615384620,80,70,5.74,419.75280000000000,167.9,64.7,82.7,96.4,66.7,6.1,3.9,4,Yes,78.9,82.0,41021.0,High,806.02,0.62,14.5,1,58,1,63.1,46.5,85.6
AFO-102,CUST015,India,20253,SR003,44,117.23,85,Splint,Volume-Based,B,36.0,11.93,Monopoly,Asia,4542.76,12076.29,-0.6238,103.244461,0.011764705882352900,80,70,17.19,124.2638,102.7,85.8,63.6,89.5,80.5,5.67,1.7,8,Yes,93.6,71.0,42353.0,Low,872.82,10.27,3.5,2,7,1,9.7,26.0,97.1
FAO-301,CUST015,Germany,20251,SR001,42,371.39,39,Splint,Fixed,C,,0.63,Oligopoly,Europe,15500.11,,,369.050243,0.02564102564102560,80,70,15.05,382.5317,84.4,76.7,74.1,97.0,79.5,7.14,6.3,4,No,64.2,72.1,32830.0,High,809.45,1.69,13.7,0,29,2,97.5,80.3,93.7
FAO-301,CUST015,India,20251,SR002,32,397.47,169,Splint,Open,C,42.0,15.24,Monopoly,Asia,10780.66,15500.11,-0.3045,336.895572,0.005917159763313610,80,70,6.03,425.29290000000000,109.0,81.5,85.5,88.7,85.0,7.44,9.5,4,No,85.8,76.6,10420.0,Low,483.2,9.39,17.9,0,44,3,23.7,63.5,60.4
